iso3,indicator,demographic,demographic_category,year,value,name
VNM,Completed secondary education,P20 Urban,Poverty status and location,2002,0.0185017652877706,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2003,0.260621262817039,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2003,0.532946382862275,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2003,0.0595484596442413,Vietnam
VNM,Completed secondary education,P20 Urban,Poverty status and location,2003,0.0185017652877706,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2004,0.26032866378869,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2004,0.531533845060903,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2004,0.0471106806983386,Vietnam
VNM,Completed secondary education,P20 Urban,Poverty status and location,2004,0.0194678497054296,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2005,0.250673127822416,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2005,0.527406290663823,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2005,0.0488307486317071,Vietnam
VNM,Completed secondary education,P20 Urban,Poverty status and location,2005,0.0230165862696901,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2006,0.241662719449335,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2006,0.521470887277482,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2006,0.0515646749775663,Vietnam
VNM,Completed secondary education,P20 Urban,Poverty status and location,2006,0.0314085066442351,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2007,0.235627269895682,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2007,0.520746706903841,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2007,0.0488472100397049,Vietnam
VNM,Completed secondary education,P20 Urban,Poverty status and location,2007,0.0328903568776217,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2008,0.23476675697865,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2008,0.520334527377769,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2008,0.033176056859979,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2009,0.218777998684606,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2009,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2009,0.0212869917508843,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2010,0.204838886458689,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2010,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2010,0.0178439282795775,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2011,0.205213924049157,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2011,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2011,0.0175672389854633,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2012,0.203045740284441,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2012,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2012,0.0193139134851496,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2013,0.205597727368444,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2013,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2013,0.017293824848814,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2014,0.204985054075069,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2014,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2014,0.0177349400585089,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2015,0.20440934191814,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2015,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2015,0.0181730497001617,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2016,0.203720690347793,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2016,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2016,0.0187299413459669,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2017,0.203045740284441,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2017,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2017,0.0193139134851496,Vietnam
VNM,Completed secondary education,Not P20 Rural,Poverty status and location,2018,0.202362322270847,Vietnam
VNM,Completed secondary education,Not P20 Urban,Poverty status and location,2018,0.509367045380691,Vietnam
VNM,Completed secondary education,P20 Rural,Poverty status and location,2018,0.0199478896516173,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2000,0.286540410995501,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2000,0.0528709759160073,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2000,0.354238187447834,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2000,0.0378802641658984,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2001,0.292701046075613,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2001,0.0600741588285024,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2001,0.358665319323138,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2001,0.0531583776256932,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2002,0.302264619667359,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2002,0.0639855408962226,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2002,0.359314377693663,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2002,0.0595657308629722,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2003,0.294615173539527,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2003,0.0596457283141626,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2003,0.358289002752839,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2003,0.0570056538842326,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2004,0.290618777523174,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2004,0.0515944418226154,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2004,0.358400687056499,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2004,0.0403234301910327,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2005,0.279532247840818,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2005,0.0562156137984756,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2005,0.349836573450588,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2005,0.0391471112854146,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2006,0.272492484153974,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2006,0.0589738512558397,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2006,0.336876199691885,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2006,0.0420148799698949,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2007,0.267558451604749,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2007,0.0525669505343474,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2007,0.328642709546098,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2007,0.0438159241204476,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2008,0.262875926335707,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2008,0.0454685787105586,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2008,0.329496553601195,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2008,0.0179382079741402,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2009,0.247656933031255,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2009,0.0347116930767834,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2009,0.307607499690012,Vietnam
VNM,Completed secondary education,P20 Female,Poverty status and sex,2009,0.00598055493602293,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2010,0.233795997447053,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2010,0.0353798708585785,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2010,0.292300659385654,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2011,0.234461402676474,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2011,0.0343084604759896,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2011,0.292300659385655,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2012,0.232157788715899,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2012,0.0383582838367893,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2012,0.29017558222338,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2013,0.235143758049645,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2013,0.0332808648800467,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2013,0.292300659385654,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2014,0.23405517303248,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2014,0.0349539665053346,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2014,0.292300659385654,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2015,0.233035537238649,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2015,0.0366976176908181,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2015,0.292300659385655,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2016,0.232426192451539,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2016,0.0378333854938982,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2016,0.291457406600771,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2017,0.232157788715899,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2017,0.0383582838367893,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2017,0.29017558222338,Vietnam
VNM,Completed secondary education,Not P20 Male,Poverty status and sex,2018,0.230944467154451,Vietnam
VNM,Completed secondary education,P20 Male,Poverty status and sex,2018,0.0409425659287825,Vietnam
VNM,Completed secondary education,Not P20 Female,Poverty status and sex,2018,0.29017558222338,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2000,0.96467307670588,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2000,0.834363990812486,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2001,0.964894799922748,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2001,0.844725218932103,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2002,0.964787070718781,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2002,0.852402269605173,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2003,0.964684414277377,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2003,0.846717864022151,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2004,0.964120994671605,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2004,0.840431253974455,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2005,0.964177862692789,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2005,0.829259400312924,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2006,0.959603902002744,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2006,0.829729522413084,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2007,0.959495798816461,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2007,0.817179880538545,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2008,0.958483983235173,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2008,0.807088887396761,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2009,0.955433655308913,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2009,0.754312959800851,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2010,0.946089542531175,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2010,0.727909183692926,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2011,0.946009423882481,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2011,0.732087020001486,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2012,0.944175475401141,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2012,0.732037588111718,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2013,0.945927489694528,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2013,0.73621666682258,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2014,0.946058310430745,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2014,0.729554684581317,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2015,0.94447798067328,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2015,0.741199405085717,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2016,0.944024642375371,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2016,0.740055302962375,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2017,0.944175475401141,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2017,0.732037588111718,Vietnam
VNM,Birth registered,Not P20,Poorest/richest 20% of population,2018,0.944328391636832,Vietnam
VNM,Birth registered,P20,Poorest/richest 20% of population,2018,0.723339225739026,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2000,0.963771081180101,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2000,0.967698356497581,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2000,0.832193859803948,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2000,0.916512898786813,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2001,0.963281022513995,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2001,0.970102362382116,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2001,0.843747251557434,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2001,0.879121697117419,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2002,0.963071725665353,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2002,0.970102362382116,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2002,0.851691015040544,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2002,0.879121697117419,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2003,0.962992235444101,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2003,0.970102362382116,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2003,0.845808706867242,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2003,0.879121697117419,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2004,0.963090473298731,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2004,0.967531172667484,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2004,0.838029315125488,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2004,0.925025737061781,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2005,0.963125167558749,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2005,0.96778330496775,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2005,0.827116819312126,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2005,0.911358901109522,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2006,0.957179449440764,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2006,0.968145870003807,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2006,0.828699121292486,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2006,0.879040075238258,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2007,0.957115882216327,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2007,0.968190106674205,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2007,0.81594662790084,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2007,0.87333319796552,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2008,0.955882230036102,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2008,0.968274265895581,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2008,0.805910565582354,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2008,0.86078706263158,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2009,0.952998527980466,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2009,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2009,0.752798263398907,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2009,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2010,0.941692281961817,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2010,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2010,0.725182069653637,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2010,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2011,0.941585760079893,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2011,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2011,0.729443417153251,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2011,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2012,0.939382387029121,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2012,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2012,0.729130600999385,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2012,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2013,0.941476749349502,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2013,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2013,0.733654323293654,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2013,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2014,0.941650765890104,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2014,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2014,0.726860619179107,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2014,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2015,0.939721861451675,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2015,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2015,0.738557653169056,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2015,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2016,0.939181323229928,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2016,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2016,0.737320561179912,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2016,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2017,0.939382387029121,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2017,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2017,0.729130600999385,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2017,1,Vietnam
VNM,Birth registered,Not P20 Rural,Poverty status and location,2018,0.939585976326164,Vietnam
VNM,Birth registered,Not P20 Urban,Poverty status and location,2018,0.965302815916648,Vietnam
VNM,Birth registered,P20 Rural,Poverty status and location,2018,0.720239355663537,Vietnam
VNM,Birth registered,P20 Urban,Poverty status and location,2018,1,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2000,0.959035086893088,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2000,0.844450767897127,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2000,0.970688505454199,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2000,0.822714129903608,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2001,0.957624245062232,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2001,0.857226930611814,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2001,0.972607612731821,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2001,0.830199466214409,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2002,0.95744335980771,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2002,0.866726903127271,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2002,0.972288954243747,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2002,0.834554682417356,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2003,0.957304452441418,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2003,0.85942754930378,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2003,0.972488451953299,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2003,0.831866541120296,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2004,0.958420979737848,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2004,0.849732796683417,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2004,0.970210492037818,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2004,0.829752158726051,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2005,0.957813108354735,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2005,0.840371639755609,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2005,0.971052126062855,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2005,0.816785076904428,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2006,0.956713665721775,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2006,0.834370619550506,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2006,0.962688364816614,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2006,0.824307869360173,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2007,0.955614222751819,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2007,0.8250511296986,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2007,0.963664055760247,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2007,0.808096338613428,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2008,0.955578012390064,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2008,0.810165777527434,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2008,0.96163705329463,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2008,0.803652231514236,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2009,0.954194178365884,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2009,0.750157303925295,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2009,0.956781015241446,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2009,0.758965532439624,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2010,0.94670393671535,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2010,0.687258629925179,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2010,0.945413105205947,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2010,0.768453808508839,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2011,0.946552586046246,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2011,0.696729392334194,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2011,0.945413105205947,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2011,0.768453808508839,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2012,0.943843235898088,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2012,0.699861996276737,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2012,0.944541166201306,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2012,0.763970817220657,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2013,0.946397381928482,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2013,0.705812852696235,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2013,0.945413105205947,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2013,0.768453808508839,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2014,0.946644985347685,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2014,0.691023423513227,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2014,0.945413105205947,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2014,0.768453808508839,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2015,0.943631382794288,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2015,0.712856034905352,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2015,0.945413105205947,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2015,0.768453808508839,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2016,0.943778453686239,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2016,0.703969112785476,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2016,0.944296500238995,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2016,0.774713831165897,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2017,0.943843235898088,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2017,0.699861996276737,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2017,0.944541166201306,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2017,0.763970817220657,Vietnam
VNM,Birth registered,Not P20 Male,Poverty status and sex,2018,0.944136088570259,Vietnam
VNM,Birth registered,P20 Male,Poverty status and sex,2018,0.679641037710163,Vietnam
VNM,Birth registered,Not P20 Female,Poverty status and sex,2018,0.944541166201306,Vietnam
VNM,Birth registered,P20 Female,Poverty status and sex,2018,0.763970817220657,Vietnam
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2000,0.364914683384055,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2000,0.774502024887169,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2001,0.36346001866821,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2001,0.758959318665929,"Yemen, Republic of"
YEM,No access to soap and water,Not P20,Poorest/richest 20% of population,2002,0.361193239767077,"Yemen, Republic of"
YEM,No access to soap and water,P20,Poorest/richest 20% of population,2002,0.756495338709394,"Yemen, Republic of"
