name,level,region,year,povtype,value,covid,estimate,ppp
Poland,National,ECA,2018,Poorest 20%,0.005078903,TRUE,FALSE,2011
Poland,National,ECA,2019,Extreme poverty,0.003164693,FALSE,TRUE,2011
Poland,National,ECA,2019,Poorest 20%,0.004949415,FALSE,TRUE,2011
Poland,National,ECA,2019,Extreme poverty,0.003179413,TRUE,TRUE,2011
Poland,National,ECA,2019,Poorest 20%,0.005078903,TRUE,TRUE,2011
Poland,National,ECA,2020,Extreme poverty,0.002696756,FALSE,TRUE,2011
Poland,National,ECA,2020,Poorest 20%,0.004359218,FALSE,TRUE,2011
Poland,National,ECA,2020,Extreme poverty,0.003244305,TRUE,TRUE,2011
Poland,National,ECA,2020,Poorest 20%,0.005078903,TRUE,TRUE,2011
Poland,National,ECA,2021,Extreme poverty,0.002696756,FALSE,TRUE,2011
Poland,National,ECA,2021,Poorest 20%,0.004359218,FALSE,TRUE,2011
Poland,National,ECA,2021,Extreme poverty,0.003179413,TRUE,TRUE,2011
Poland,National,ECA,2021,Poorest 20%,0.005078903,TRUE,TRUE,2011
Poland,National,ECA,2022,Extreme poverty,0.002625778,FALSE,TRUE,2011
Poland,National,ECA,2023,Extreme poverty,0.002612681,FALSE,TRUE,2011
Poland,National,ECA,2024,Extreme poverty,0.002524592,FALSE,TRUE,2011
Portugal,National,OHI,2010,Extreme poverty,0.001364598,FALSE,FALSE,2011
Portugal,National,OHI,2010,Poorest 20%,0.001822374,FALSE,FALSE,2011
Portugal,National,OHI,2011,Extreme poverty,0.005080361,FALSE,FALSE,2011
Portugal,National,OHI,2011,Poorest 20%,0.005532935,FALSE,FALSE,2011
Portugal,National,OHI,2012,Extreme poverty,0.007032106,FALSE,FALSE,2011
Portugal,National,OHI,2012,Poorest 20%,0.008757791,FALSE,FALSE,2011
Portugal,National,OHI,2013,Extreme poverty,0.008551859,FALSE,FALSE,2011
Portugal,National,OHI,2013,Poorest 20%,0.01065111,FALSE,FALSE,2011
Portugal,National,OHI,2015,Extreme poverty,0.004823942,FALSE,FALSE,2011
Portugal,National,OHI,2015,Poorest 20%,0.008310838,FALSE,FALSE,2011
Portugal,National,OHI,2018,Extreme poverty,0.003878561,FALSE,FALSE,2011
Portugal,National,OHI,2018,Poorest 20%,0.004734759,FALSE,FALSE,2011
Portugal,National,OHI,2018,Extreme poverty,0.004049973,TRUE,FALSE,2011
Portugal,National,OHI,2018,Poorest 20%,0.004824663,TRUE,FALSE,2011
Portugal,National,OHI,2019,Extreme poverty,0.003870572,FALSE,TRUE,2011
Portugal,National,OHI,2019,Poorest 20%,0.004734759,FALSE,TRUE,2011
Portugal,National,OHI,2019,Extreme poverty,0.003878561,TRUE,TRUE,2011
Portugal,National,OHI,2019,Poorest 20%,0.004734759,TRUE,TRUE,2011
Portugal,National,OHI,2020,Extreme poverty,0.003870572,FALSE,TRUE,2011
Portugal,National,OHI,2020,Poorest 20%,0.004613587,FALSE,TRUE,2011
Portugal,National,OHI,2020,Extreme poverty,0.00410496,TRUE,TRUE,2011
Portugal,National,OHI,2020,Poorest 20%,0.005267617,TRUE,TRUE,2011
Portugal,National,OHI,2021,Extreme poverty,0.003870572,FALSE,TRUE,2011
Portugal,National,OHI,2021,Poorest 20%,0.004613587,FALSE,TRUE,2011
Portugal,National,OHI,2021,Extreme poverty,0.004066274,TRUE,TRUE,2011
Portugal,National,OHI,2021,Poorest 20%,0.005028102,TRUE,TRUE,2011
Portugal,National,OHI,2022,Extreme poverty,0.003870572,FALSE,TRUE,2011
Portugal,National,OHI,2023,Extreme poverty,0.003870572,FALSE,TRUE,2011
Portugal,National,OHI,2024,Extreme poverty,0.003860956,FALSE,TRUE,2011
Romania,National,ECA,2010,Extreme poverty,0,FALSE,FALSE,2011
Romania,National,ECA,2010,Poorest 20%,0.009458655,FALSE,FALSE,2011
Romania,National,ECA,2011,Extreme poverty,0,FALSE,FALSE,2011
Romania,National,ECA,2011,Poorest 20%,0.01060657,FALSE,FALSE,2011
Romania,National,ECA,2012,Extreme poverty,0,FALSE,FALSE,2011
Romania,National,ECA,2012,Poorest 20%,0.01307761,FALSE,FALSE,2011
Romania,National,ECA,2013,Extreme poverty,0,FALSE,FALSE,2011
Romania,National,ECA,2013,Poorest 20%,0.0189403,FALSE,FALSE,2011
Romania,National,ECA,2015,Extreme poverty,0.05711962,FALSE,FALSE,2011
Romania,National,ECA,2015,Poorest 20%,0.09916379,FALSE,FALSE,2011
Romania,National,ECA,2018,Extreme poverty,0.03104588,FALSE,FALSE,2011
Romania,National,ECA,2018,Poorest 20%,0.05663436,FALSE,FALSE,2011
Romania,National,ECA,2018,Extreme poverty,0.03266133,TRUE,FALSE,2011
Romania,National,ECA,2018,Poorest 20%,0.05888151,TRUE,FALSE,2011
Romania,National,ECA,2019,Extreme poverty,0.02891476,FALSE,TRUE,2011
Romania,National,ECA,2019,Poorest 20%,0.05609214,FALSE,TRUE,2011
Romania,National,ECA,2019,Extreme poverty,0.03104588,TRUE,TRUE,2011
Romania,National,ECA,2019,Poorest 20%,0.05802087,TRUE,TRUE,2011
Romania,National,ECA,2020,Extreme poverty,0.02793075,FALSE,TRUE,2011
Romania,National,ECA,2020,Poorest 20%,0.05549301,FALSE,TRUE,2011
Romania,National,ECA,2020,Extreme poverty,0.03266133,TRUE,TRUE,2011
Romania,National,ECA,2020,Poorest 20%,0.05908105,TRUE,TRUE,2011
Romania,National,ECA,2021,Extreme poverty,0.02637729,FALSE,TRUE,2011
Romania,National,ECA,2021,Poorest 20%,0.05496763,FALSE,TRUE,2011
Romania,National,ECA,2021,Extreme poverty,0.03104588,TRUE,TRUE,2011
Romania,National,ECA,2021,Poorest 20%,0.05880852,TRUE,TRUE,2011
Romania,National,ECA,2022,Extreme poverty,0.02572936,FALSE,TRUE,2011
Romania,National,ECA,2023,Extreme poverty,0.02537911,FALSE,TRUE,2011
Romania,National,ECA,2024,Extreme poverty,0.02350883,FALSE,TRUE,2011
Russian Federation,National,ECA,2010,Extreme poverty,0.0006154677,FALSE,FALSE,2011
Russian Federation,National,ECA,2010,Poorest 20%,0.0009381092,FALSE,FALSE,2011
Russian Federation,National,ECA,2011,Extreme poverty,0.0001829068,FALSE,FALSE,2011
Russian Federation,National,ECA,2011,Poorest 20%,0.0006518691,FALSE,FALSE,2011
Russian Federation,National,ECA,2012,Extreme poverty,0.0001718396,FALSE,FALSE,2011
Russian Federation,National,ECA,2012,Poorest 20%,0.0006838041,FALSE,FALSE,2011
Russian Federation,National,ECA,2013,Extreme poverty,5.013157e-05,FALSE,FALSE,2011
Russian Federation,National,ECA,2013,Poorest 20%,0.0005955955,FALSE,FALSE,2011
Russian Federation,National,ECA,2015,Extreme poverty,0.0002158106,FALSE,FALSE,2011
Russian Federation,National,ECA,2015,Poorest 20%,0.00109853,FALSE,FALSE,2011
Russian Federation,National,ECA,2018,Extreme poverty,0.0001494519,FALSE,FALSE,2011
Russian Federation,National,ECA,2018,Poorest 20%,0.001509467,FALSE,FALSE,2011
Russian Federation,National,ECA,2018,Extreme poverty,0.0001911654,TRUE,FALSE,2011
Russian Federation,National,ECA,2018,Poorest 20%,0.001630796,TRUE,FALSE,2011
Russian Federation,National,ECA,2019,Extreme poverty,0.0001401321,FALSE,TRUE,2011
Russian Federation,National,ECA,2019,Poorest 20%,0.001544756,FALSE,TRUE,2011
Russian Federation,National,ECA,2019,Extreme poverty,0.0001494519,TRUE,TRUE,2011
Russian Federation,National,ECA,2019,Poorest 20%,0.001630796,TRUE,TRUE,2011
Russian Federation,National,ECA,2020,Extreme poverty,0.0001108583,FALSE,TRUE,2011
Russian Federation,National,ECA,2020,Poorest 20%,0.001441906,FALSE,TRUE,2011
Russian Federation,National,ECA,2020,Extreme poverty,0.0002012225,TRUE,TRUE,2011
Russian Federation,National,ECA,2020,Poorest 20%,0.001861886,TRUE,TRUE,2011
Russian Federation,National,ECA,2021,Extreme poverty,0.0001108583,FALSE,TRUE,2011
Russian Federation,National,ECA,2021,Poorest 20%,0.001441906,FALSE,TRUE,2011
Russian Federation,National,ECA,2021,Extreme poverty,0.0001911654,TRUE,TRUE,2011
Russian Federation,National,ECA,2021,Poorest 20%,0.001761834,TRUE,TRUE,2011
Russian Federation,National,ECA,2022,Extreme poverty,0.0001108583,FALSE,TRUE,2011
Russian Federation,National,ECA,2023,Extreme poverty,0.0001029129,FALSE,TRUE,2011
Russian Federation,National,ECA,2024,Extreme poverty,8.943354e-05,FALSE,TRUE,2011
Rwanda,National,SSA,2010,Extreme poverty,0.6328567,FALSE,FALSE,2011
Rwanda,National,SSA,2010,Poorest 20%,0.6934373,FALSE,FALSE,2011
Rwanda,National,SSA,2011,Extreme poverty,0.6191436,FALSE,FALSE,2011
Rwanda,National,SSA,2011,Poorest 20%,0.7123789,FALSE,FALSE,2011
Rwanda,National,SSA,2012,Extreme poverty,0.5949682,FALSE,FALSE,2011
Rwanda,National,SSA,2012,Poorest 20%,0.7099408,FALSE,FALSE,2011
Rwanda,National,SSA,2013,Extreme poverty,0.5820278,FALSE,FALSE,2011
Rwanda,National,SSA,2013,Poorest 20%,0.7277351,FALSE,FALSE,2011
Rwanda,National,SSA,2015,Extreme poverty,0.5530998,FALSE,FALSE,2011
Rwanda,National,SSA,2015,Poorest 20%,0.7291793,FALSE,FALSE,2011
Rwanda,National,SSA,2018,Extreme poverty,0.4839457,FALSE,FALSE,2011
Rwanda,National,SSA,2018,Poorest 20%,0.7097733,FALSE,FALSE,2011
Rwanda,National,SSA,2018,Extreme poverty,0.514798,TRUE,FALSE,2011
Rwanda,National,SSA,2018,Poorest 20%,0.7312274,TRUE,FALSE,2011
Rwanda,National,SSA,2019,Extreme poverty,0.4530605,FALSE,TRUE,2011
Rwanda,National,SSA,2019,Poorest 20%,0.6942762,FALSE,TRUE,2011
Rwanda,National,SSA,2019,Extreme poverty,0.4758619,TRUE,TRUE,2011
Rwanda,National,SSA,2019,Poorest 20%,0.7100347,TRUE,TRUE,2011
Rwanda,National,SSA,2020,Extreme poverty,0.4235279,FALSE,TRUE,2011
Rwanda,National,SSA,2020,Poorest 20%,0.6658199,FALSE,TRUE,2011
Rwanda,National,SSA,2020,Extreme poverty,0.4696563,TRUE,TRUE,2011
Rwanda,National,SSA,2020,Poorest 20%,0.7004028,TRUE,TRUE,2011
Rwanda,National,SSA,2021,Extreme poverty,0.3911829,FALSE,TRUE,2011
Rwanda,National,SSA,2021,Poorest 20%,0.6551668,FALSE,TRUE,2011
Rwanda,National,SSA,2021,Extreme poverty,0.4447381,TRUE,TRUE,2011
Rwanda,National,SSA,2021,Poorest 20%,0.6937474,TRUE,TRUE,2011
Rwanda,National,SSA,2022,Extreme poverty,0.3615276,FALSE,TRUE,2011
Rwanda,National,SSA,2023,Extreme poverty,0.3328795,FALSE,TRUE,2011
Rwanda,National,SSA,2024,Extreme poverty,0.3069018,FALSE,TRUE,2011
Samoa,National,EAP,2010,Extreme poverty,0.01033535,FALSE,FALSE,2011
Samoa,National,EAP,2010,Poorest 20%,0.01754349,FALSE,FALSE,2011
Samoa,National,EAP,2011,Extreme poverty,0.008686736,FALSE,FALSE,2011
Samoa,National,EAP,2011,Poorest 20%,0.02303372,FALSE,FALSE,2011
Samoa,National,EAP,2012,Extreme poverty,0.01062384,FALSE,FALSE,2011
Samoa,National,EAP,2012,Poorest 20%,0.03079522,FALSE,FALSE,2011
Samoa,National,EAP,2013,Extreme poverty,0.01140022,FALSE,FALSE,2011
Samoa,National,EAP,2013,Poorest 20%,0.04552576,FALSE,FALSE,2011
Samoa,National,EAP,2015,Extreme poverty,0.01002675,FALSE,FALSE,2011
Samoa,National,EAP,2015,Poorest 20%,0.04891862,FALSE,FALSE,2011
Samoa,National,EAP,2018,Extreme poverty,0.006039618,FALSE,FALSE,2011
Samoa,National,EAP,2018,Poorest 20%,0.0501563,FALSE,FALSE,2011
Samoa,National,EAP,2018,Extreme poverty,0.006039618,TRUE,FALSE,2011
Samoa,National,EAP,2018,Poorest 20%,0.0501563,TRUE,FALSE,2011
Samoa,National,EAP,2019,Extreme poverty,0.005589933,FALSE,TRUE,2011
Samoa,National,EAP,2019,Poorest 20%,0.04959774,FALSE,TRUE,2011
Samoa,National,EAP,2019,Extreme poverty,0.005589933,TRUE,TRUE,2011
Samoa,National,EAP,2019,Poorest 20%,0.04959774,TRUE,TRUE,2011
Samoa,National,EAP,2020,Extreme poverty,0.002864226,FALSE,TRUE,2011
Samoa,National,EAP,2020,Poorest 20%,0.04626279,FALSE,TRUE,2011
Samoa,National,EAP,2020,Extreme poverty,0.007911152,TRUE,TRUE,2011
Samoa,National,EAP,2020,Poorest 20%,0.05068297,TRUE,TRUE,2011
Samoa,National,EAP,2021,Extreme poverty,0.002526962,FALSE,TRUE,2011
Samoa,National,EAP,2021,Poorest 20%,0.04743809,FALSE,TRUE,2011
Samoa,National,EAP,2021,Extreme poverty,0.007911152,TRUE,TRUE,2011
Samoa,National,EAP,2021,Poorest 20%,0.05412241,TRUE,TRUE,2011
Samoa,National,EAP,2022,Extreme poverty,0.002024824,FALSE,TRUE,2011
Samoa,National,EAP,2023,Extreme poverty,0.002024824,FALSE,TRUE,2011
Samoa,National,EAP,2024,Extreme poverty,0.002024824,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2010,Extreme poverty,0.3227887,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2010,Poorest 20%,0.4167813,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2011,Extreme poverty,0.3201607,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2011,Poorest 20%,0.4492383,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2012,Extreme poverty,0.3432718,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2012,Poorest 20%,0.489982,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2013,Extreme poverty,0.3386967,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2013,Poorest 20%,0.506488,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2015,Extreme poverty,0.3249038,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2015,Poorest 20%,0.5137556,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2018,Extreme poverty,0.3386844,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2018,Poorest 20%,0.5655151,FALSE,FALSE,2011
Sao Tome and Principe,National,SSA,2018,Extreme poverty,0.3400351,TRUE,FALSE,2011
Sao Tome and Principe,National,SSA,2018,Poorest 20%,0.5684225,TRUE,FALSE,2011
Sao Tome and Principe,National,SSA,2019,Extreme poverty,0.3377571,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2019,Poorest 20%,0.5716169,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2019,Extreme poverty,0.344034,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2019,Poorest 20%,0.5798205,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2020,Extreme poverty,0.3334595,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2020,Poorest 20%,0.5594114,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2020,Extreme poverty,0.3816314,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2020,Poorest 20%,0.6155646,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2021,Extreme poverty,0.3233237,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2021,Poorest 20%,0.5631024,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2021,Extreme poverty,0.3652238,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2021,Poorest 20%,0.6130955,TRUE,TRUE,2011
Sao Tome and Principe,National,SSA,2022,Extreme poverty,0.3174458,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2023,Extreme poverty,0.3081588,FALSE,TRUE,2011
Sao Tome and Principe,National,SSA,2024,Extreme poverty,0.2941519,FALSE,TRUE,2011
Senegal,National,SSA,2010,Extreme poverty,0.3728854,FALSE,FALSE,2011
Senegal,National,SSA,2010,Poorest 20%,0.4380419,FALSE,FALSE,2011
Senegal,National,SSA,2011,Extreme poverty,0.3813865,FALSE,FALSE,2011
Senegal,National,SSA,2011,Poorest 20%,0.481204,FALSE,FALSE,2011
Senegal,National,SSA,2012,Extreme poverty,0.3745548,FALSE,FALSE,2011
Senegal,National,SSA,2012,Poorest 20%,0.4932749,FALSE,FALSE,2011
Senegal,National,SSA,2013,Extreme poverty,0.3745548,FALSE,FALSE,2011
Senegal,National,SSA,2013,Poorest 20%,0.5295513,FALSE,FALSE,2011
Senegal,National,SSA,2015,Extreme poverty,0.3375234,FALSE,FALSE,2011
Senegal,National,SSA,2015,Poorest 20%,0.5263981,FALSE,FALSE,2011
Senegal,National,SSA,2018,Extreme poverty,0.2632256,FALSE,FALSE,2011
Senegal,National,SSA,2018,Poorest 20%,0.4814585,FALSE,FALSE,2011
Senegal,National,SSA,2018,Extreme poverty,0.2811251,TRUE,FALSE,2011
Senegal,National,SSA,2018,Poorest 20%,0.5059045,TRUE,FALSE,2011
Senegal,National,SSA,2019,Extreme poverty,0.2516966,FALSE,TRUE,2011
Senegal,National,SSA,2019,Poorest 20%,0.4751659,FALSE,TRUE,2011
Senegal,National,SSA,2019,Extreme poverty,0.2690184,TRUE,TRUE,2011
Senegal,National,SSA,2019,Poorest 20%,0.5000503,TRUE,TRUE,2011
Senegal,National,SSA,2020,Extreme poverty,0.2349255,FALSE,TRUE,2011
Senegal,National,SSA,2020,Poorest 20%,0.4516358,FALSE,TRUE,2011
Senegal,National,SSA,2020,Extreme poverty,0.2687304,TRUE,TRUE,2011
Senegal,National,SSA,2020,Poorest 20%,0.4882146,TRUE,TRUE,2011
Senegal,National,SSA,2021,Extreme poverty,0.2122648,FALSE,TRUE,2011
Senegal,National,SSA,2021,Poorest 20%,0.4459892,FALSE,TRUE,2011
Senegal,National,SSA,2021,Extreme poverty,0.2578319,TRUE,TRUE,2011
Senegal,National,SSA,2021,Poorest 20%,0.4894238,TRUE,TRUE,2011
Senegal,National,SSA,2022,Extreme poverty,0.1886149,FALSE,TRUE,2011
Senegal,National,SSA,2023,Extreme poverty,0.1599165,FALSE,TRUE,2011
Senegal,National,SSA,2024,Extreme poverty,0.1471216,FALSE,TRUE,2011
Serbia,National,ECA,2010,Extreme poverty,0.001995338,FALSE,FALSE,2011
Serbia,National,ECA,2010,Poorest 20%,0.003044835,FALSE,FALSE,2011
Serbia,National,ECA,2011,Extreme poverty,0.001699823,FALSE,FALSE,2011
Serbia,National,ECA,2011,Poorest 20%,0.003832105,FALSE,FALSE,2011
Serbia,National,ECA,2012,Extreme poverty,0.05615694,FALSE,FALSE,2011
Serbia,National,ECA,2012,Poorest 20%,0.07304046,FALSE,FALSE,2011
Serbia,National,ECA,2013,Extreme poverty,0.002926856,FALSE,FALSE,2011
Serbia,National,ECA,2013,Poorest 20%,0.008119413,FALSE,FALSE,2011
Serbia,National,ECA,2015,Extreme poverty,0.001029383,FALSE,FALSE,2011
Serbia,National,ECA,2015,Poorest 20%,0.005047366,FALSE,FALSE,2011
Serbia,National,ECA,2018,Extreme poverty,0.0003704303,FALSE,FALSE,2011
Serbia,National,ECA,2018,Poorest 20%,0.004131544,FALSE,FALSE,2011
Serbia,National,ECA,2018,Extreme poverty,0.0006781503,TRUE,FALSE,2011
Serbia,National,ECA,2018,Poorest 20%,0.004397263,TRUE,FALSE,2011
Serbia,National,ECA,2019,Extreme poverty,0.0003704303,FALSE,TRUE,2011
Serbia,National,ECA,2019,Poorest 20%,0.003540414,FALSE,TRUE,2011
Serbia,National,ECA,2019,Extreme poverty,0.0003704303,TRUE,TRUE,2011
Serbia,National,ECA,2019,Poorest 20%,0.004131544,TRUE,TRUE,2011
Serbia,National,ECA,2020,Extreme poverty,0.0003704303,FALSE,TRUE,2011
Serbia,National,ECA,2020,Poorest 20%,0.002566867,FALSE,TRUE,2011
Serbia,National,ECA,2020,Extreme poverty,0.0006781503,TRUE,TRUE,2011
Serbia,National,ECA,2020,Poorest 20%,0.004131544,TRUE,TRUE,2011
Serbia,National,ECA,2021,Extreme poverty,0.0003704303,FALSE,TRUE,2011
Serbia,National,ECA,2021,Poorest 20%,0.002566867,FALSE,TRUE,2011
Serbia,National,ECA,2021,Extreme poverty,0.0003704303,TRUE,TRUE,2011
Serbia,National,ECA,2021,Poorest 20%,0.003540414,TRUE,TRUE,2011
Serbia,National,ECA,2022,Extreme poverty,0,FALSE,TRUE,2011
Serbia,National,ECA,2023,Extreme poverty,0,FALSE,TRUE,2011
Serbia,National,ECA,2024,Extreme poverty,0,FALSE,TRUE,2011
Seychelles,National,SSA,2010,Extreme poverty,0.01236059,FALSE,FALSE,2011
Seychelles,National,SSA,2010,Poorest 20%,0.01432247,FALSE,FALSE,2011
Seychelles,National,SSA,2011,Extreme poverty,0.0115261,FALSE,FALSE,2011
Seychelles,National,SSA,2011,Poorest 20%,0.01432247,FALSE,FALSE,2011
Seychelles,National,SSA,2012,Extreme poverty,0.0115261,FALSE,FALSE,2011
Seychelles,National,SSA,2012,Poorest 20%,0.01432247,FALSE,FALSE,2011
Seychelles,National,SSA,2013,Extreme poverty,0.01061039,FALSE,FALSE,2011
Seychelles,National,SSA,2013,Poorest 20%,0.01515107,FALSE,FALSE,2011
Seychelles,National,SSA,2015,Extreme poverty,0.009146428,FALSE,FALSE,2011
Seychelles,National,SSA,2015,Poorest 20%,0.01515107,FALSE,FALSE,2011
Seychelles,National,SSA,2018,Extreme poverty,0.007573406,FALSE,FALSE,2011
Seychelles,National,SSA,2018,Poorest 20%,0.01432247,FALSE,FALSE,2011
Seychelles,National,SSA,2018,Extreme poverty,0.008424272,TRUE,FALSE,2011
Seychelles,National,SSA,2018,Poorest 20%,0.01515107,TRUE,FALSE,2011
Seychelles,National,SSA,2019,Extreme poverty,0.00712341,FALSE,TRUE,2011
Seychelles,National,SSA,2019,Poorest 20%,0.01432247,FALSE,TRUE,2011
Seychelles,National,SSA,2019,Extreme poverty,0.007573406,TRUE,TRUE,2011
Seychelles,National,SSA,2019,Poorest 20%,0.01432247,TRUE,TRUE,2011
Seychelles,National,SSA,2020,Extreme poverty,0.00712341,FALSE,TRUE,2011
Seychelles,National,SSA,2020,Poorest 20%,0.01432247,FALSE,TRUE,2011
Seychelles,National,SSA,2020,Extreme poverty,0.009146428,TRUE,TRUE,2011
Seychelles,National,SSA,2020,Poorest 20%,0.01755716,TRUE,TRUE,2011
Seychelles,National,SSA,2021,Extreme poverty,0.00712341,FALSE,TRUE,2011
Seychelles,National,SSA,2021,Poorest 20%,0.01432247,FALSE,TRUE,2011
Seychelles,National,SSA,2021,Extreme poverty,0.008424272,TRUE,TRUE,2011
Seychelles,National,SSA,2021,Poorest 20%,0.0157646,TRUE,TRUE,2011
Seychelles,National,SSA,2022,Extreme poverty,0.00712341,FALSE,TRUE,2011
Seychelles,National,SSA,2023,Extreme poverty,0.00712341,FALSE,TRUE,2011
Seychelles,National,SSA,2024,Extreme poverty,0.00712341,FALSE,TRUE,2011
Sierra Leone,National,SSA,2010,Extreme poverty,0.5644261,FALSE,FALSE,2011
Sierra Leone,National,SSA,2010,Poorest 20%,0.6397438,FALSE,FALSE,2011
Sierra Leone,National,SSA,2011,Extreme poverty,0.5220606,FALSE,FALSE,2011
Sierra Leone,National,SSA,2011,Poorest 20%,0.6436403,FALSE,FALSE,2011
Sierra Leone,National,SSA,2012,Extreme poverty,0.3898904,FALSE,FALSE,2011
Sierra Leone,National,SSA,2012,Poorest 20%,0.5476204,FALSE,FALSE,2011
Sierra Leone,National,SSA,2013,Extreme poverty,0.3069403,FALSE,FALSE,2011
Sierra Leone,National,SSA,2013,Poorest 20%,0.5109106,FALSE,FALSE,2011
Sierra Leone,National,SSA,2015,Extreme poverty,0.4760148,FALSE,FALSE,2011
Sierra Leone,National,SSA,2015,Poorest 20%,0.6960122,FALSE,FALSE,2011
Sierra Leone,National,SSA,2018,Extreme poverty,0.3939395,FALSE,FALSE,2011
Sierra Leone,National,SSA,2018,Poorest 20%,0.6796909,FALSE,FALSE,2011
Sierra Leone,National,SSA,2018,Extreme poverty,0.4006278,TRUE,FALSE,2011
Sierra Leone,National,SSA,2018,Poorest 20%,0.6862673,TRUE,FALSE,2011
Sierra Leone,National,SSA,2019,Extreme poverty,0.3768397,FALSE,TRUE,2011
Sierra Leone,National,SSA,2019,Poorest 20%,0.6735455,FALSE,TRUE,2011
Sierra Leone,National,SSA,2019,Extreme poverty,0.3852425,TRUE,TRUE,2011
Sierra Leone,National,SSA,2019,Poorest 20%,0.6776989,TRUE,TRUE,2011
Sierra Leone,National,SSA,2020,Extreme poverty,0.3620358,FALSE,TRUE,2011
Sierra Leone,National,SSA,2020,Poorest 20%,0.6557293,FALSE,TRUE,2011
Sierra Leone,National,SSA,2020,Extreme poverty,0.4122276,TRUE,TRUE,2011
Sierra Leone,National,SSA,2020,Poorest 20%,0.6930844,TRUE,TRUE,2011
Sierra Leone,National,SSA,2021,Extreme poverty,0.3386878,FALSE,TRUE,2011
Sierra Leone,National,SSA,2021,Poorest 20%,0.6567262,FALSE,TRUE,2011
Sierra Leone,National,SSA,2021,Extreme poverty,0.3997252,TRUE,TRUE,2011
Sierra Leone,National,SSA,2021,Poorest 20%,0.6977968,TRUE,TRUE,2011
Sierra Leone,National,SSA,2022,Extreme poverty,0.3260692,FALSE,TRUE,2011
Sierra Leone,National,SSA,2023,Extreme poverty,0.3111022,FALSE,TRUE,2011
Sierra Leone,National,SSA,2024,Extreme poverty,0.2969111,FALSE,TRUE,2011
Slovak Republic,National,ECA,2010,Extreme poverty,0.004951079,FALSE,FALSE,2011
Slovak Republic,National,ECA,2010,Poorest 20%,0.004951079,FALSE,FALSE,2011
Slovak Republic,National,ECA,2011,Extreme poverty,0.004238608,FALSE,FALSE,2011
Slovak Republic,National,ECA,2011,Poorest 20%,0.004238608,FALSE,FALSE,2011
Slovak Republic,National,ECA,2012,Extreme poverty,0.003130284,FALSE,FALSE,2011
Slovak Republic,National,ECA,2012,Poorest 20%,0.004190321,FALSE,FALSE,2011
Slovak Republic,National,ECA,2013,Extreme poverty,0.002814993,FALSE,FALSE,2011
Slovak Republic,National,ECA,2013,Poorest 20%,0.004396974,FALSE,FALSE,2011
Slovak Republic,National,ECA,2015,Extreme poverty,0.006617598,FALSE,FALSE,2011
Slovak Republic,National,ECA,2015,Poorest 20%,0.008094438,FALSE,FALSE,2011
Slovak Republic,National,ECA,2018,Extreme poverty,0.0132499,FALSE,FALSE,2011
Slovak Republic,National,ECA,2018,Poorest 20%,0.01543813,FALSE,FALSE,2011
Slovak Republic,National,ECA,2018,Extreme poverty,0.0132499,TRUE,FALSE,2011
Slovak Republic,National,ECA,2018,Poorest 20%,0.01585764,TRUE,FALSE,2011
Slovak Republic,National,ECA,2019,Extreme poverty,0.01311727,FALSE,TRUE,2011
Slovak Republic,National,ECA,2019,Poorest 20%,0.01543813,FALSE,TRUE,2011
Slovak Republic,National,ECA,2019,Extreme poverty,0.0132499,TRUE,TRUE,2011
Slovak Republic,National,ECA,2019,Poorest 20%,0.01585764,TRUE,TRUE,2011
Slovak Republic,National,ECA,2020,Extreme poverty,0.01297867,FALSE,TRUE,2011
Slovak Republic,National,ECA,2020,Poorest 20%,0.01504431,FALSE,TRUE,2011
Slovak Republic,National,ECA,2020,Extreme poverty,0.0132499,TRUE,TRUE,2011
Slovak Republic,National,ECA,2020,Poorest 20%,0.01585764,TRUE,TRUE,2011
Slovak Republic,National,ECA,2021,Extreme poverty,0.01297867,FALSE,TRUE,2011
Slovak Republic,National,ECA,2021,Poorest 20%,0.01504431,FALSE,TRUE,2011
Slovak Republic,National,ECA,2021,Extreme poverty,0.0132499,TRUE,TRUE,2011
