name,level,region,year,povtype,ppp,Pre-Covid measured extreme poverty,Pre-Covid estimated extreme poverty,Post-Covid measured extreme poverty,Post-Covid estimated extreme poverty,Poorest 20%_FALSE_FALSE,Poorest 20%_FALSE_TRUE,Poorest 20%_TRUE_FALSE,Poorest 20%_TRUE_TRUE
Slovenia,National,ECA,2022,Extreme poverty,2011,,0,,,,,,
Slovenia,National,ECA,2023,Extreme poverty,2011,,0,,,,,,
Slovenia,National,ECA,2024,Extreme poverty,2011,,0,,,,,,
Solomon Islands,National,EAP,2010,Extreme poverty,2011,0.3405845,,,,,,,
Solomon Islands,National,EAP,2010,Poorest 20%,2011,,,,,0.4113835,,,
Solomon Islands,National,EAP,2011,Extreme poverty,2011,0.2889317,,,,,,,
Solomon Islands,National,EAP,2011,Poorest 20%,2011,,,,,0.395135,,,
Solomon Islands,National,EAP,2012,Extreme poverty,2011,0.2676263,,,,,,,
Solomon Islands,National,EAP,2012,Poorest 20%,2011,,,,,0.3953302,,,
Solomon Islands,National,EAP,2013,Extreme poverty,2011,0.2514252,,,,,,,
Solomon Islands,National,EAP,2013,Poorest 20%,2011,,,,,0.4151823,,,
Solomon Islands,National,EAP,2015,Extreme poverty,2011,0.2547276,,,,,,,
Solomon Islands,National,EAP,2015,Poorest 20%,2011,,,,,0.4600352,,,
Solomon Islands,National,EAP,2018,Extreme poverty,2011,0.2345356,,0.2433156,,,,,
Solomon Islands,National,EAP,2018,Poorest 20%,2011,,,,,0.4889348,,0.5008417,
Solomon Islands,National,EAP,2019,Extreme poverty,2011,,0.2321122,,0.2464698,,,,
Solomon Islands,National,EAP,2019,Poorest 20%,2011,,,,,,0.4963906,,0.5154543
Solomon Islands,National,EAP,2020,Extreme poverty,2011,,0.2273705,,0.2645675,,,,
Solomon Islands,National,EAP,2020,Poorest 20%,2011,,,,,,0.483079,,0.5342624
Solomon Islands,National,EAP,2021,Extreme poverty,2011,,0.2256939,,0.2565081,,,,
Solomon Islands,National,EAP,2021,Poorest 20%,2011,,,,,,0.4982881,,0.5412136
Solomon Islands,National,EAP,2022,Extreme poverty,2011,,0.2233991,,,,,,
Solomon Islands,National,EAP,2023,Extreme poverty,2011,,0.2219133,,,,,,
Solomon Islands,National,EAP,2024,Extreme poverty,2011,,0.2187346,,,,,,
Somalia,National,SSA,2012,Extreme poverty,2011,0.759326812058037,,,,,,,
Somalia,National,SSA,2012,Poorest 20%,2011,,,,,0.856944102003746,,,
Somalia,National,SSA,2013,Extreme poverty,2011,0.750747771610215,,,,,,,
Somalia,National,SSA,2013,Poorest 20%,2011,,,,,0.872446372498218,,,
Somalia,National,SSA,2015,Extreme poverty,2011,0.72295219188837,,,,,,,
Somalia,National,SSA,2015,Poorest 20%,2011,,,,,0.876246896426726,,,
Somalia,National,SSA,2018,Extreme poverty,2011,,,0.686948968080792,,,,,
Somalia,National,SSA,2018,Poorest 20%,2011,,,,,,,0.880877312563763,
Somalia,National,SSA,2019,Extreme poverty,2011,,,,0.671631125038707,,,,
Somalia,National,SSA,2019,Poorest 20%,2011,,,,,,,,0.876816437308434
Somalia,National,SSA,2020,Extreme poverty,2011,,,,0.685166202689253,,,,
Somalia,National,SSA,2020,Poorest 20%,2011,,,,,,,,0.880161807556516
Somalia,National,SSA,2021,Extreme poverty,2011,,,,0.669811360764749,,,,
Somalia,National,SSA,2021,Poorest 20%,2011,,,,,,,,0.879684548014631
South Africa,National,SSA,2010,Extreme poverty,2011,0.1652734,,,,,,,
South Africa,National,SSA,2010,Poorest 20%,2011,,,,,0.2057897,,,
South Africa,National,SSA,2011,Extreme poverty,2011,0.1665435,,,,,,,
South Africa,National,SSA,2011,Poorest 20%,2011,,,,,0.2282639,,,
South Africa,National,SSA,2012,Extreme poverty,2011,0.1717541,,,,,,,
South Africa,National,SSA,2012,Poorest 20%,2011,,,,,0.2458953,,,
South Africa,National,SSA,2013,Extreme poverty,2011,0.175966,,,,,,,
South Africa,National,SSA,2013,Poorest 20%,2011,,,,,0.2700858,,,
South Africa,National,SSA,2015,Extreme poverty,2011,0.1891715,,,,,,,
South Africa,National,SSA,2015,Poorest 20%,2011,,,,,0.3058476,,,
South Africa,National,SSA,2018,Extreme poverty,2011,0.1970175,,0.1953929,,,,,
South Africa,National,SSA,2018,Poorest 20%,2011,,,,,0.3404539,,0.3385762,
South Africa,National,SSA,2019,Extreme poverty,2011,,0.1988877,,0.1983516,,,,
South Africa,National,SSA,2019,Poorest 20%,2011,,,,,,0.3486146,,0.3481368
South Africa,National,SSA,2020,Extreme poverty,2011,,0.2003017,,0.217802,,,,
South Africa,National,SSA,2020,Poorest 20%,2011,,,,,,0.3448135,,0.3715665
South Africa,National,SSA,2021,Extreme poverty,2011,,0.200452,,0.2117586,,,,
South Africa,National,SSA,2021,Poorest 20%,2011,,,,,,0.3561078,,0.3722867
South Africa,National,SSA,2022,Extreme poverty,2011,,0.1997653,,,,,,
South Africa,National,SSA,2023,Extreme poverty,2011,,0.1988877,,,,,,
South Africa,National,SSA,2024,Extreme poverty,2011,,0.1983779,,,,,,
South Asia,Regional,Aggregates,2010,Extreme poverty,2011,0.252442100159222,,,,,,,
South Asia,Regional,Aggregates,2010,Poorest 20%,2011,,,,,0.342879113476361,,,
South Asia,Regional,Aggregates,2011,Extreme poverty,2011,0.205880989594116,,,,,,,
South Asia,Regional,Aggregates,2011,Poorest 20%,2011,,,,,0.337601107521443,,,
South Asia,Regional,Aggregates,2012,Extreme poverty,2011,0.186168089710576,,,,,,,
South Asia,Regional,Aggregates,2012,Poorest 20%,2011,,,,,0.338049320450086,,,
South Asia,Regional,Aggregates,2013,Extreme poverty,2011,0.166238423123621,,,,,,,
South Asia,Regional,Aggregates,2013,Poorest 20%,2011,,,,,0.359262075807908,,,
South Asia,Regional,Aggregates,2015,Extreme poverty,2011,0.128272914322008,,,,,,,
South Asia,Regional,Aggregates,2015,Poorest 20%,2011,,,,,0.349534203419608,,,
South Asia,Regional,Aggregates,2018,Extreme poverty,2011,0.0801243479663791,,0.0881099478616799,,,,,
South Asia,Regional,Aggregates,2018,Poorest 20%,2011,,,,,0.314115642446128,,0.329170495103718,
South Asia,Regional,Aggregates,2019,Extreme poverty,2011,,0.0717187947142318,,0.0821549116540694,,,,
South Asia,Regional,Aggregates,2019,Poorest 20%,2011,,,,,,0.302033841493369,,0.324107075751762
South Asia,Regional,Aggregates,2020,Extreme poverty,2011,,0.0623197739539561,,0.0819226897739924,,,,
South Asia,Regional,Aggregates,2020,Poorest 20%,2011,,,,,,0.271189011084146,,0.314186345309365
South Asia,Regional,Aggregates,2021,Extreme poverty,2011,,0.0535787774690542,,0.0708194228545888,,,,
South Asia,Regional,Aggregates,2021,Poorest 20%,2011,,,,,,0.266752485133578,,0.308462660255727
South Asia,Regional,Aggregates,2022,Extreme poverty,2011,,0.0451086754006378,,,,,,
South Asia,Regional,Aggregates,2023,Extreme poverty,2011,,0.0375671714976714,,,,,,
South Asia,Regional,Aggregates,2024,Extreme poverty,2011,,0.0318904634770488,,,,,,
South Sudan,National,SSA,2010,Extreme poverty,2011,0.4237664,,,,,,,
South Sudan,National,SSA,2010,Poorest 20%,2011,,,,,0.4667759,,,
South Sudan,National,SSA,2011,Extreme poverty,2011,0.4542838,,,,,,,
South Sudan,National,SSA,2011,Poorest 20%,2011,,,,,0.5282517,,,
South Sudan,National,SSA,2012,Extreme poverty,2011,0.7310156,,,,,,,
South Sudan,National,SSA,2012,Poorest 20%,2011,,,,,0.813343,,,
South Sudan,National,SSA,2013,Extreme poverty,2011,0.694871,,,,,,,
South Sudan,National,SSA,2013,Poorest 20%,2011,,,,,0.8029516,,,
South Sudan,National,SSA,2015,Extreme poverty,2011,0.7325803,,,,,,,
South Sudan,National,SSA,2015,Poorest 20%,2011,,,,,0.848877,,,
South Sudan,National,SSA,2018,Extreme poverty,2011,0.8570721,,0.8482341,,,,,
South Sudan,National,SSA,2018,Poorest 20%,2011,,,,,0.9427627,,0.935837,
South Sudan,National,SSA,2019,Extreme poverty,2011,,0.8472757,,0.8299452,,,,
South Sudan,National,SSA,2019,Poorest 20%,2011,,,,,,0.9375742,,0.9292525
South Sudan,National,SSA,2020,Extreme poverty,2011,,0.8358975,,0.8237786,,,,
South Sudan,National,SSA,2020,Poorest 20%,2011,,,,,,0.930778,,0.9270064
South Sudan,National,SSA,2021,Extreme poverty,2011,,0.8313723,,0.8232881,,,,
South Sudan,National,SSA,2021,Poorest 20%,2011,,,,,,0.9315937,,0.9285543
South Sudan,National,SSA,2022,Extreme poverty,2011,,0.8228957,,,,,,
South Sudan,National,SSA,2023,Extreme poverty,2011,,0.8180333,,,,,,
South Sudan,National,SSA,2024,Extreme poverty,2011,,0.8189293,,,,,,
Spain,National,OHI,2010,Extreme poverty,2011,0.006816525,,,,,,,
Spain,National,OHI,2010,Poorest 20%,2011,,,,,0.007300827,,,
Spain,National,OHI,2011,Extreme poverty,2011,0.01144436,,,,,,,
Spain,National,OHI,2011,Poorest 20%,2011,,,,,0.01278678,,,
Spain,National,OHI,2012,Extreme poverty,2011,0.009365937,,,,,,,
Spain,National,OHI,2012,Poorest 20%,2011,,,,,0.0105193,,,
Spain,National,OHI,2013,Extreme poverty,2011,0.0115678,,,,,,,
Spain,National,OHI,2013,Poorest 20%,2011,,,,,0.01359716,,,
Spain,National,OHI,2015,Extreme poverty,2011,0.009414835,,,,,,,
Spain,National,OHI,2015,Poorest 20%,2011,,,,,0.01232607,,,
Spain,National,OHI,2018,Extreme poverty,2011,0.006780911,,0.006780911,,,,,
Spain,National,OHI,2018,Poorest 20%,2011,,,,,0.009746035,,0.009779272,
Spain,National,OHI,2019,Extreme poverty,2011,,0.006780911,,0.006780911,,,,
Spain,National,OHI,2019,Poorest 20%,2011,,,,,,0.009746035,,0.009779272
Spain,National,OHI,2020,Extreme poverty,2011,,0.006780911,,0.007140471,,,,
Spain,National,OHI,2020,Poorest 20%,2011,,,,,,0.009727251,,0.01048779
Spain,National,OHI,2021,Extreme poverty,2011,,0.006736809,,0.006877568,,,,
Spain,National,OHI,2021,Poorest 20%,2011,,,,,,0.009746035,,0.01048779
Spain,National,OHI,2022,Extreme poverty,2011,,0.006570631,,,,,,
Spain,National,OHI,2023,Extreme poverty,2011,,0.006548268,,,,,,
Spain,National,OHI,2024,Extreme poverty,2011,,0.006446507,,,,,,
Sri Lanka,National,SAS,2010,Extreme poverty,2011,0.02331402,,,,,,,
Sri Lanka,National,SAS,2010,Poorest 20%,2011,,,,,0.03829776,,,
Sri Lanka,National,SAS,2011,Extreme poverty,2011,0.02031351,,,,,,,
Sri Lanka,National,SAS,2011,Poorest 20%,2011,,,,,0.04626206,,,
Sri Lanka,National,SAS,2012,Extreme poverty,2011,0.02040937,,,,,,,
Sri Lanka,National,SAS,2012,Poorest 20%,2011,,,,,0.05731228,,,
Sri Lanka,National,SAS,2013,Extreme poverty,2011,0.01684463,,,,,,,
Sri Lanka,National,SAS,2013,Poorest 20%,2011,,,,,0.06369719,,,
Sri Lanka,National,SAS,2015,Extreme poverty,2011,0.01105264,,,,,,,
Sri Lanka,National,SAS,2015,Poorest 20%,2011,,,,,0.06182,,,
Sri Lanka,National,SAS,2018,Extreme poverty,2011,0.005778501,,0.00690439,,,,,
Sri Lanka,National,SAS,2018,Poorest 20%,2011,,,,,0.05737959,,0.06194405,
Sri Lanka,National,SAS,2019,Extreme poverty,2011,,0.004781489,,0.005898588,,,,
Sri Lanka,National,SAS,2019,Poorest 20%,2011,,,,,,0.05698956,,0.06149302
Sri Lanka,National,SAS,2020,Extreme poverty,2011,,0.004193196,,0.006599613,,,,
Sri Lanka,National,SAS,2020,Poorest 20%,2011,,,,,,0.0497615,,0.06100003
Sri Lanka,National,SAS,2021,Extreme poverty,2011,,0.00371866,,0.004588859,,,,
Sri Lanka,National,SAS,2021,Poorest 20%,2011,,,,,,0.04917644,,0.0593147
Sri Lanka,National,SAS,2022,Extreme poverty,2011,,0.003057031,,,,,,
Sri Lanka,National,SAS,2023,Extreme poverty,2011,,0.002370362,,,,,,
Sri Lanka,National,SAS,2024,Extreme poverty,2011,,0.001744728,,,,,,
St. Lucia,National,LAC,2010,Extreme poverty,2011,0.05397471,,,,,,,
St. Lucia,National,LAC,2010,Poorest 20%,2011,,,,,0.06368322,,,
St. Lucia,National,LAC,2011,Extreme poverty,2011,0.1038452,,,,,,,
St. Lucia,National,LAC,2011,Poorest 20%,2011,,,,,0.1397138,,,
St. Lucia,National,LAC,2012,Extreme poverty,2011,0.04382681,,,,,,,
St. Lucia,National,LAC,2012,Poorest 20%,2011,,,,,0.06497966,,,
St. Lucia,National,LAC,2013,Extreme poverty,2011,0.0614136,,,,,,,
St. Lucia,National,LAC,2013,Poorest 20%,2011,,,,,0.08916484,,,
St. Lucia,National,LAC,2015,Extreme poverty,2011,0.06329262,,,,,,,
St. Lucia,National,LAC,2015,Poorest 20%,2011,,,,,0.09784849,,,
St. Lucia,National,LAC,2018,Extreme poverty,2011,0.04580246,,0.04580246,,,,,
St. Lucia,National,LAC,2018,Poorest 20%,2011,,,,,0.08906131,,0.08906131,
St. Lucia,National,LAC,2019,Extreme poverty,2011,,0.04580246,,0.04580246,,,,
St. Lucia,National,LAC,2019,Poorest 20%,2011,,,,,,0.0910857,,0.08906131
St. Lucia,National,LAC,2020,Extreme poverty,2011,,0.04479902,,0.0516481,,,,
St. Lucia,National,LAC,2020,Poorest 20%,2011,,,,,,0.08906131,,0.09687883
St. Lucia,National,LAC,2021,Extreme poverty,2011,,0.04373724,,0.04746514,,,,
St. Lucia,National,LAC,2021,Poorest 20%,2011,,,,,,0.08906131,,0.09365848
St. Lucia,National,LAC,2022,Extreme poverty,2011,,0.04373724,,,,,,
St. Lucia,National,LAC,2023,Extreme poverty,2011,,0.04373724,,,,,,
St. Lucia,National,LAC,2024,Extreme poverty,2011,,0.04373724,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2010,Extreme poverty,2011,0.466313811633866,,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2010,Poorest 20%,2011,,,,,0.526289529834011,,,
Sub-Saharan Africa,Regional,Aggregates,2011,Extreme poverty,2011,0.451700902927457,,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2011,Poorest 20%,2011,,,,,0.54496344641336,,,
Sub-Saharan Africa,Regional,Aggregates,2012,Extreme poverty,2011,0.445464453153754,,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2012,Poorest 20%,2011,,,,,0.555720548072498,,,
Sub-Saharan Africa,Regional,Aggregates,2013,Extreme poverty,2011,0.436189666946793,,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2013,Poorest 20%,2011,,,,,0.577218987935284,,,
Sub-Saharan Africa,Regional,Aggregates,2015,Extreme poverty,2011,0.427968772677969,,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2015,Poorest 20%,2011,,,,,0.598396020361373,,,
Sub-Saharan Africa,Regional,Aggregates,2018,Extreme poverty,2011,0.410017180748502,,0.421252845777887,,,,,
Sub-Saharan Africa,Regional,Aggregates,2018,Poorest 20%,2011,,,,,0.61375210434732,,0.62424994143208,
Sub-Saharan Africa,Regional,Aggregates,2019,Extreme poverty,2011,,0.40543573502533,,0.416008970733228,,,,
Sub-Saharan Africa,Regional,Aggregates,2019,Poorest 20%,2011,,,,,,0.614293488285607,,0.624991322139958
Sub-Saharan Africa,Regional,Aggregates,2020,Extreme poverty,2011,,0.398852788566106,,0.429669367597977,,,,
Sub-Saharan Africa,Regional,Aggregates,2020,Poorest 20%,2011,,,,,,0.602270956199382,,0.631564557820411
Sub-Saharan Africa,Regional,Aggregates,2021,Extreme poverty,2011,,0.392561942416334,,0.424692738019416,,,,
Sub-Saharan Africa,Regional,Aggregates,2021,Poorest 20%,2011,,,,,,0.60620602325748,,0.637100451451493
Sub-Saharan Africa,Regional,Aggregates,2022,Extreme poverty,2011,,0.385624489029014,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2023,Extreme poverty,2011,,0.377973482826127,,,,,,
Sub-Saharan Africa,Regional,Aggregates,2024,Extreme poverty,2011,,0.369641749891709,,,,,,
Sudan,National,SSA,2010,Extreme poverty,2011,0.1733566,,,,,,,
Sudan,National,SSA,2010,Poorest 20%,2011,,,,,0.2271921,,,
Sudan,National,SSA,2011,Extreme poverty,2011,0.1543886,,,,,,,
Sudan,National,SSA,2011,Poorest 20%,2011,,,,,0.2442412,,,
Sudan,National,SSA,2012,Extreme poverty,2011,0.122366,,,,,,,
Sudan,National,SSA,2012,Poorest 20%,2011,,,,,0.2173506,,,
Sudan,National,SSA,2013,Extreme poverty,2011,0.1211918,,,,,,,
Sudan,National,SSA,2013,Poorest 20%,2011,,,,,0.2607938,,,
Sudan,National,SSA,2015,Extreme poverty,2011,0.1176854,,,,,,,
Sudan,National,SSA,2015,Poorest 20%,2011,,,,,0.3023065,,,
Sudan,National,SSA,2018,Extreme poverty,2011,0.1402828,,0.1210953,,,,,
Sudan,National,SSA,2018,Poorest 20%,2011,,,,,0.3937606,,0.3648946,
Sudan,National,SSA,2019,Extreme poverty,2011,,0.1592124,,0.1408382,,,,
Sudan,National,SSA,2019,Poorest 20%,2011,,,,,,0.4370551,,0.4060633
Sudan,National,SSA,2020,Extreme poverty,2011,,0.1767931,,0.179731,,,,
Sudan,National,SSA,2020,Poorest 20%,2011,,,,,,0.4542849,,0.4585291
Sudan,National,SSA,2021,Extreme poverty,2011,,0.1932619,,0.2085346,,,,
Sudan,National,SSA,2021,Poorest 20%,2011,,,,,,0.4896714,,0.5064688
Sudan,National,SSA,2022,Extreme poverty,2011,,0.2074478,,,,,,
Sudan,National,SSA,2023,Extreme poverty,2011,,0.2145646,,,,,,
Sudan,National,SSA,2024,Extreme poverty,2011,,0.2199663,,,,,,
Suriname,National,LAC,2010,Extreme poverty,2011,0.1883428,,,,,,,
Suriname,National,LAC,2010,Poorest 20%,2011,,,,,0.1963897,,,
Suriname,National,LAC,2011,Extreme poverty,2011,0.1883428,,,,,,,
Suriname,National,LAC,2011,Poorest 20%,2011,,,,,0.2033493,,,
Suriname,National,LAC,2012,Extreme poverty,2011,0.1782297,,,,,,,
Suriname,National,LAC,2012,Poorest 20%,2011,,,,,0.2086777,,,
Suriname,National,LAC,2013,Extreme poverty,2011,0.1782297,,,,,,,
Suriname,National,LAC,2013,Poorest 20%,2011,,,,,0.2112875,,,
Suriname,National,LAC,2015,Extreme poverty,2011,0.1883428,,,,,,,
Suriname,National,LAC,2015,Poorest 20%,2011,,,,,0.2141148,,,
Suriname,National,LAC,2018,Extreme poverty,2011,0.1936712,,0.1936712,,,,,
Suriname,National,LAC,2018,Poorest 20%,2011,,,,,0.260983,,0.260983,
Suriname,National,LAC,2019,Extreme poverty,2011,,0.1883428,,0.1883428,,,,
Suriname,National,LAC,2019,Poorest 20%,2011,,,,,,0.260983,,0.260983
Suriname,National,LAC,2020,Extreme poverty,2011,,0.1883428,,0.1936712,,,,
Suriname,National,LAC,2020,Poorest 20%,2011,,,,,,0.2582645,,0.2964332
Suriname,National,LAC,2021,Extreme poverty,2011,,0.1883428,,0.1936712,,,,
Suriname,National,LAC,2021,Poorest 20%,2011,,,,,,0.260983,,0.2925185
Suriname,National,LAC,2022,Extreme poverty,2011,,0.1883428,,,,,,
Suriname,National,LAC,2023,Extreme poverty,2011,,0.1883428,,,,,,
Suriname,National,LAC,2024,Extreme poverty,2011,,0.1883428,,,,,,
Sweden,National,OHI,2010,Extreme poverty,2011,0.004908429,,,,,,,
Sweden,National,OHI,2010,Poorest 20%,2011,,,,,0.005474092,,,
Sweden,National,OHI,2011,Extreme poverty,2011,0.005324602,,,,,,,
Sweden,National,OHI,2011,Poorest 20%,2011,,,,,0.006343111,,,
Sweden,National,OHI,2012,Extreme poverty,2011,0.004570021,,,,,,,
Sweden,National,OHI,2012,Poorest 20%,2011,,,,,0.004570021,,,
Sweden,National,OHI,2013,Extreme poverty,2011,0.006370838,,,,,,,
Sweden,National,OHI,2013,Poorest 20%,2011,,,,,0.006508714,,,
Sweden,National,OHI,2015,Extreme poverty,2011,0.004970177,,,,,,,
Sweden,National,OHI,2015,Poorest 20%,2011,,,,,0.006491912,,,
Sweden,National,OHI,2018,Extreme poverty,2011,0.0024835,,0.0024835,,,,,
Sweden,National,OHI,2018,Poorest 20%,2011,,,,,0.002654956,,0.002654956,
Sweden,National,OHI,2019,Extreme poverty,2011,,0.0024835,,0.0024835,,,,
Sweden,National,OHI,2019,Poorest 20%,2011,,,,,,0.002654956,,0.002654956
Sweden,National,OHI,2020,Extreme poverty,2011,,0.0024835,,0.0024835,,,,
Sweden,National,OHI,2020,Poorest 20%,2011,,,,,,0.002654956,,0.002654956
Sweden,National,OHI,2021,Extreme poverty,2011,,0.0024835,,0.0024835,,,,
Sweden,National,OHI,2021,Poorest 20%,2011,,,,,,0.002654956,,0.002654956
Sweden,National,OHI,2022,Extreme poverty,2011,,0.002248538,,,,,,
Sweden,National,OHI,2023,Extreme poverty,2011,,0.002248538,,,,,,
Sweden,National,OHI,2024,Extreme poverty,2011,,0.002248538,,,,,,
Switzerland,National,OHI,2010,Extreme poverty,2011,0.0005989025,,,,,,,
Switzerland,National,OHI,2010,Poorest 20%,2011,,,,,0.0005989025,,,
Switzerland,National,OHI,2011,Extreme poverty,2011,3.111316e-05,,,,,,,
Switzerland,National,OHI,2011,Poorest 20%,2011,,,,,0.0001051437,,,
Switzerland,National,OHI,2012,Extreme poverty,2011,8.965495e-05,,,,,,,
Switzerland,National,OHI,2012,Poorest 20%,2011,,,,,8.965495e-05,,,
Switzerland,National,OHI,2013,Extreme poverty,2011,0.0004218374,,,,,,,
Switzerland,National,OHI,2013,Poorest 20%,2011,,,,,0.0004218374,,,
Switzerland,National,OHI,2015,Extreme poverty,2011,0.0003054256,,,,,,,
Switzerland,National,OHI,2015,Poorest 20%,2011,,,,,0.0003054256,,,
Switzerland,National,OHI,2018,Extreme poverty,2011,0,,0,,,,,
Switzerland,National,OHI,2018,Poorest 20%,2011,,,,,0.0002182594,,0.0002182594,
Switzerland,National,OHI,2019,Extreme poverty,2011,,0,,0,,,,
Switzerland,National,OHI,2019,Poorest 20%,2011,,,,,,0.0002182594,,0.0002182594
Switzerland,National,OHI,2020,Extreme poverty,2011,,0,,0,,,,
Switzerland,National,OHI,2020,Poorest 20%,2011,,,,,,0.0002182594,,0.0002182594
Switzerland,National,OHI,2021,Extreme poverty,2011,,0,,0,,,,
Switzerland,National,OHI,2021,Poorest 20%,2011,,,,,,0.0002182594,,0.0002182594
Switzerland,National,OHI,2022,Extreme poverty,2011,,0,,,,,,
Switzerland,National,OHI,2023,Extreme poverty,2011,,0,,,,,,
Switzerland,National,OHI,2024,Extreme poverty,2011,,0,,,,,,
Syrian Arab Republic,National,MNA,2010,Extreme poverty,2011,0.007281992,,,,,,,
Syrian Arab Republic,National,MNA,2010,Poorest 20%,2011,,,,,0.01413099,,,
Syrian Arab Republic,National,MNA,2011,Extreme poverty,2011,0.009847081,,,,,,,
Syrian Arab Republic,National,MNA,2011,Poorest 20%,2011,,,,,0.02746502,,,
Syrian Arab Republic,National,MNA,2012,Extreme poverty,2011,0.0300868,,,,,,,
Syrian Arab Republic,National,MNA,2012,Poorest 20%,2011,,,,,0.07813989,,,
Syrian Arab Republic,National,MNA,2013,Extreme poverty,2011,0.0571714,,,,,,,
Syrian Arab Republic,National,MNA,2013,Poorest 20%,2011,,,,,0.1555666,,,
Syrian Arab Republic,National,MNA,2015,Extreme poverty,2011,0.1420288,,,,,,,
Syrian Arab Republic,National,MNA,2015,Poorest 20%,2011,,,,,0.3411625,,,
Syrian Arab Republic,National,MNA,2018,Extreme poverty,2011,0.4336963,,0.4336963,,,,,
Syrian Arab Republic,National,MNA,2018,Poorest 20%,2011,,,,,0.7047864,,0.7047864,
Syrian Arab Republic,National,MNA,2019,Extreme poverty,2011,,0.4336963,,0.4336963,,,,
Syrian Arab Republic,National,MNA,2019,Poorest 20%,2011,,,,,,0.7114013,,0.7114013
Syrian Arab Republic,National,MNA,2020,Extreme poverty,2011,,0.4336963,,0.4336963,,,,
Syrian Arab Republic,National,MNA,2020,Poorest 20%,2011,,,,,,0.705005,,0.705005
Syrian Arab Republic,National,MNA,2021,Extreme poverty,2011,,0.4336963,,0.4336963,,,,
Syrian Arab Republic,National,MNA,2021,Poorest 20%,2011,,,,,,0.7165043,,0.7165043
Syrian Arab Republic,National,MNA,2022,Extreme poverty,2011,,0.4336963,,,,,,
Syrian Arab Republic,National,MNA,2023,Extreme poverty,2011,,0.4336963,,,,,,
Syrian Arab Republic,National,MNA,2024,Extreme poverty,2011,,0.4336963,,,,,,
"Taiwan, China",National,OHI,2010,Extreme poverty,2011,0,,,,,,,
"Taiwan, China",National,OHI,2010,Poorest 20%,2011,,,,,0.002410054,,,
"Taiwan, China",National,OHI,2011,Extreme poverty,2011,0,,,,,,,
"Taiwan, China",National,OHI,2011,Poorest 20%,2011,,,,,0.001606703,,,
"Taiwan, China",National,OHI,2012,Extreme poverty,2011,0,,,,,,,
"Taiwan, China",National,OHI,2012,Poorest 20%,2011,,,,,0.0008033514,,,
"Taiwan, China",National,OHI,2013,Extreme poverty,2011,0,,,,,,,
"Taiwan, China",National,OHI,2013,Poorest 20%,2011,,,,,0.002492123,,,
"Taiwan, China",National,OHI,2015,Extreme poverty,2011,0,,,,,,,
"Taiwan, China",National,OHI,2015,Poorest 20%,2011,,,,,0.0008307078,,,
"Taiwan, China",National,OHI,2018,Extreme poverty,2011,0,,0,,,,,
"Taiwan, China",National,OHI,2018,Poorest 20%,2011,,,,,0,,0,
"Taiwan, China",National,OHI,2019,Extreme poverty,2011,,0,,0,,,,
"Taiwan, China",National,OHI,2019,Poorest 20%,2011,,,,,,0,,0
"Taiwan, China",National,OHI,2020,Extreme poverty,2011,,0,,0,,,,
"Taiwan, China",National,OHI,2020,Poorest 20%,2011,,,,,,0,,0
"Taiwan, China",National,OHI,2021,Extreme poverty,2011,,0,,0,,,,
"Taiwan, China",National,OHI,2021,Poorest 20%,2011,,,,,,0,,0
"Taiwan, China",National,OHI,2022,Extreme poverty,2011,,0,,,,,,
"Taiwan, China",National,OHI,2023,Extreme poverty,2011,,0,,,,,,
"Taiwan, China",National,OHI,2024,Extreme poverty,2011,,0,,,,,,
Tajikistan,National,ECA,2010,Extreme poverty,2011,0.04670639,,,,,,,
Tajikistan,National,ECA,2010,Poorest 20%,2011,,,,,0.07231172,,,
Tajikistan,National,ECA,2011,Extreme poverty,2011,0.0471778,,,,,,,
Tajikistan,National,ECA,2011,Poorest 20%,2011,,,,,0.08695534,,,
Tajikistan,National,ECA,2012,Extreme poverty,2011,0.0463158,,,,,,,
Tajikistan,National,ECA,2012,Poorest 20%,2011,,,,,0.09454151,,,
Tajikistan,National,ECA,2013,Extreme poverty,2011,0.04607017,,,,,,,
Tajikistan,National,ECA,2013,Poorest 20%,2011,,,,,0.1106515,,,
Tajikistan,National,ECA,2015,Extreme poverty,2011,0.0481373,,,,,,,
Tajikistan,National,ECA,2015,Poorest 20%,2011,,,,,0.1252702,,,
Tajikistan,National,ECA,2018,Extreme poverty,2011,0.02541567,,0.02834605,,,,,
Tajikistan,National,ECA,2018,Poorest 20%,2011,,,,,0.09064917,,0.1064554,
Tajikistan,National,ECA,2019,Extreme poverty,2011,,0.02278028,,0.02505263,,,,
Tajikistan,National,ECA,2019,Poorest 20%,2011,,,,,,0.08621601,,0.0922294
Tajikistan,National,ECA,2020,Extreme poverty,2011,,0.02257563,,0.02614743,,,,
Tajikistan,National,ECA,2020,Poorest 20%,2011,,,,,,0.07954937,,0.0922294
Tajikistan,National,ECA,2021,Extreme poverty,2011,,0.02065523,,0.02278028,,,,
